#Frame           phi1         psi1
     391     -93.0296    -119.4785
     392     -88.2477    -132.6101
     393    -109.6024    -119.2728
     394    -121.2423    -133.8421
     395    -102.0701    -128.7147
     396     -78.7683    -137.7299
     397    -107.9429    -134.1457
     398    -135.0067    -144.3569
     399     -79.0761    -151.3938
     400    -163.8616    -133.2867
     401     -89.7934    -129.7484
     402    -163.9155    -133.6461
     403    -166.4265    -144.0949
     404    -164.5646    -139.3934
     405    -163.5994    -132.1218
     406    -132.7292    -141.8398
     407    -104.7676    -141.9283
     408    -126.1842    -132.1770
     409    -101.6040    -121.0061
     410    -105.6754    -141.9439
     411    -118.8790    -106.4941
     412     -99.6201    -128.6982
     413    -142.6435    -131.7746
     414    -120.7393    -127.9916
     415     -97.3279    -134.8860
     416    -101.6700    -136.9109
     417    -118.0285    -114.7108
     418    -121.1258    -139.4846
     419    -100.4713    -123.8474
     420    -127.7499    -125.7045
     421    -161.2889    -110.4465
     422    -118.5069    -128.0239
     423    -137.9664    -129.2957
     424    -127.0889    -119.3404
     425    -103.2859    -133.6404
     426    -110.4282    -136.8745
     427    -101.4885    -142.2143
     428    -106.4686    -120.7726
     429     -93.5401    -138.9818
     430    -164.0729    -133.1376
     431    -158.1811    -122.4821
     432    -142.3277    -123.5637
     433    -155.6989    -118.3435
     434    -107.2814    -117.0819
     435    -101.7459    -117.6586
     436    -131.4851    -135.9648
     437    -147.5499    -139.5443
     438    -134.5037    -127.0407
     439    -156.7533    -148.3028
     440    -136.8990    -140.0048
     441    -129.9134    -140.8533
     442    -139.7051    -118.7648
     443    -127.6950    -122.6561
     444     -81.8801    -129.2114
     445     -89.0836    -143.8977
     446    -103.7728    -130.5124
     447    -104.5853    -122.0095
     448     -92.3196    -107.3492
     449    -139.2998    -107.3748
     450    -115.2447    -128.1194
     451    -177.2014    -142.4795
     452    -150.7345    -132.6501
     453    -161.5954    -124.7909
     454    -111.3786    -118.0922
     455     -83.1859    -118.0067
     456    -109.8653    -122.1143
     457    -127.8669    -144.5319
     458    -127.4279    -129.0166
     459     -99.9683    -114.9971
     460    -101.4251    -123.6632
     461     -84.7241    -130.5654
     462    -167.4560    -118.5219
     463    -162.1685    -131.8440
     464     -94.9477    -134.9135
     465    -142.2134    -128.4097
     466    -153.8686    -130.8551
     467    -106.3301    -127.6068
     468    -116.8603    -134.7126
     469     -83.4909    -121.5387
     470     -90.3039    -118.6264
     471    -109.5171    -132.4453
     472    -113.3061    -132.8122
     473    -112.0661    -102.8972
     474    -123.2619    -126.9868
     475    -170.5234    -128.4897
     476    -178.0160    -147.9531
     477    -131.8641    -131.2627
     478    -107.3191    -137.8428
     479    -136.5629    -117.4002
     480    -153.6125    -139.5701
     481    -173.6079    -118.9130
     482    -105.3927    -133.3739
     483    -114.3375    -125.4353
     484    -157.1574    -127.6790
     485    -157.4579    -103.6124
     486    -163.5017    -125.3904
     487    -157.6449    -133.7548
     488    -136.5950    -117.1260
     489    -155.5090    -152.9083
     490    -166.7688    -126.3815
     491    -164.9216    -134.9985
     492    -147.2298    -136.0402
     493    -145.8215    -149.1144
     494    -128.2675    -131.5469
     495    -132.5517    -146.9656
     496    -154.8544    -118.3668
     497    -139.1328    -142.5060
     498    -152.5981    -117.5117
     499    -154.3228    -149.5077
     500    -161.1983     -97.8434
     501    -163.2447    -119.8464
     502    -142.1856    -117.4928
     503    -165.5209    -115.0423
     504    -165.7285    -115.4401
     505    -152.6395    -107.8029
     506    -134.5870     -93.2712
     507    -157.6077    -129.7783
     508    -135.4755    -115.6910
     509    -136.5803    -103.7922
     510    -168.1658    -121.6814
     511    -160.1569    -127.8352
     512    -158.7728     -43.7693
     513    -159.2437    -103.6316
     514    -162.0224    -116.3851
     515    -171.0898    -125.7410
     516    -166.9702    -102.5185
     517     175.6858    -104.9751
     518    -175.3540     -42.7427
     519    -130.3301     -75.2815
     520    -164.9484    -144.4742
     521    -103.9426    -128.2051
     522    -142.7986    -117.9432
     523    -162.8279    -134.6993
     524    -168.8623    -128.7070
     525    -171.9673    -128.2011
     526    -153.1874    -116.8163
     527    -145.7092    -129.0415
     528    -160.8597    -122.4387
     529    -151.5781    -126.4273
     530    -134.4256    -128.9783
     531    -149.9458    -132.1873
     532    -149.6798    -107.4311
     533    -133.9246    -123.0540
     534    -112.6279    -121.8968
     535    -102.5861    -120.7236
     536    -106.8805    -135.2247
     537    -137.1817    -123.4167
     538     -91.6526    -124.8908
     539    -113.5750    -130.9763
     540    -149.3718    -108.5591
     541    -149.3682    -135.2604
     542    -171.2256    -136.8695
     543    -138.9327    -125.0251
     544    -151.5166    -126.2172
     545    -152.7777    -130.3441
     546    -169.9470    -117.8728
     547    -166.8467    -136.7398
     548    -161.8416    -134.3872
     549    -147.2263    -122.8201
     550    -160.2073    -110.9451
     551    -153.6379    -147.0893
     552    -131.8868    -142.0794
     553    -107.6443    -142.7547
     554    -138.9909    -121.2066
     555    -152.3779    -136.7434
     556    -177.0512    -142.7296
     557    -172.7984    -119.8975
     558    -155.3309    -150.2874
     559    -157.3360    -127.9322
     560    -161.5239    -143.6542
     561    -170.7365    -147.9767
     562    -155.8543    -122.9543
     563    -173.5721    -131.3375
     564    -167.9039    -128.6610
     565    -133.0112    -144.9919
     566    -127.3843    -105.1054
     567    -166.1628    -115.2242
     568    -166.5529    -106.0418
     569    -137.6411    -117.5484
     570     -94.5441    -136.7858
     571    -131.0041    -128.2161
     572    -119.2604    -134.5252
     573    -137.3986    -126.5899
     574    -158.5851    -132.7599
     575    -147.5949    -129.7701
