#Frame           phi1         psi1
     336     -80.4980     -27.9304
     337     -75.6385     -51.8364
     338     -85.6661     -42.6856
     339     -74.3082     -33.8495
     340     -64.6121     -30.5605
     341     -77.0338     -36.6660
     342     -77.7138     -45.6937
     343     -60.7974     -32.6107
     344    -101.1355     -31.2527
     345     -75.5755     -51.5125
     346     -62.8611     -56.0293
     347     -88.0440     -30.8326
     348    -101.6990     -30.8283
     349     -80.1237     -36.5492
     350     -70.4846     -58.1569
     351     -85.8152      73.5229
     352     -89.8849      79.8740
     353     -92.7669      59.2464
     354     -66.1770      95.6488
     355     -77.1213      85.4270
     356     -79.7101      72.6236
     357     -97.0101      74.3328
     358     -81.6232      63.8981
     359    -107.4327      85.7379
     360     -99.7318     109.6661
     361     -87.8597      93.9732
     362     -80.0354      78.3851
     363     -77.2822      70.4608
     364     -87.6849      74.0872
     365     -90.5612      89.8216
     366     -76.8351      81.3070
     367     -81.9429      66.4128
     368     -74.8394      76.7355
     369     -80.7717      74.1382
     370    -103.9450      70.4068
     371    -120.6125      69.2887
     372     -81.4390      59.8818
     373     -90.6784      67.6183
     374     -70.2373      52.4172
     375     -99.7989      60.6965
     376     -97.4086      78.0022
     377     -94.8768      92.6592
     378     -77.4428      75.5123
     379     -86.0381      76.3939
     380     -85.3568      80.0699
     381     -82.3586      60.1650
     382     -83.2473      67.1487
     383     -83.2272      61.6870
     384     -80.7281      67.6799
     385     -73.9532      41.3981
     386     -93.8281      11.4926
     387     -80.3566      11.3273
     388     -63.4873     -75.9572
     389     -68.5522     -45.7867
     390     -55.0811     -42.4712
     391     -68.8925     -39.8649
     392     -72.5777     -33.2121
     393     -68.8731     -39.3571
     394     -84.0586     -27.4618
     395     -57.4304     -58.5052
     396     -52.6191     -60.2152
     397     -60.2283     -49.8698
     398     -62.4701     -38.0003
     399     -85.5234     -27.6347
     400     -81.2355     -44.4908
     401     -77.9203     -48.0876
     402     -65.9147     -42.0629
     403     -78.8882     -40.5149
     404     -63.6590     -53.7876
     405     -73.9902     -55.3095
     406     -83.8446     -28.8389
     407     -72.8779     -29.6489
     408     -86.2874     -21.9973
     409     -66.7792     -44.1661
     410     -95.2530     -33.9473
     411     -79.5216      -3.9927
     412     -80.9026     -23.4655
     413     -82.1080     -27.5151
     414     -78.4239     -35.1433
     415     -90.3573     -34.6809
     416     -91.4092     -39.8494
     417     -88.9533     -40.8546
     418     -87.9396     -46.5963
     419     -97.7387     -50.8546
     420     -77.9632     -44.9023
     421    -119.1569     -14.3020
     422     -58.7787     -53.5402
     423     -84.2664     -57.8082
     424     -66.0817     -60.2622
     425     -84.4936     -44.1527
     426     -88.5288     -54.2813
     427     -51.8660     -75.6456
     428     -75.9760     -52.5464
     429     -87.5653     -22.3190
