#Frame           phi1         psi1
     613     -90.8715       0.4287
     614     -70.6161     -11.7449
     615     -71.5362     -12.5710
     616     -96.7099      29.6502
     617     -79.1686     -30.5921
     618     -91.3307     -13.9948
     619     -91.3908      -8.3414
     620     -74.6201      -6.3778
     621     -93.6045     -13.5618
     622    -107.9211     -14.5214
     623     -98.9807      -9.3563
     624     -78.7799     -12.6578
     625     -92.9235     -15.4889
     626    -101.7395     -13.5693
     627     -90.7300       0.9498
     628     -89.9463     -19.4315
     629     -90.8279      24.4460
     630     -97.2251     -23.2891
     631    -113.9210      32.5822
     632    -108.2667       0.7045
     633     -77.2627      -8.5590
     634    -106.0539      20.1871
     635    -100.4037      -4.9431
     636     -90.5769     -11.4116
     637    -126.4234       1.6104
     638    -110.6377      23.3765
     639     -91.3599     -13.3333
     640     -89.5247     -22.1410
     641    -105.2145     -27.3331
     642     -91.2554     -38.2621
     643    -100.2563      -7.0344
     644    -113.5548     -25.4884
     645    -107.9380      -8.5085
     646    -106.1099      -2.2939
     647     -74.6925      -5.0138
     648    -103.5581      55.8434
     649     -84.9846      67.8545
     650     -98.9715     100.4916
     651    -116.1547      96.6170
     652    -125.4046      74.8302
     653     -90.8558      30.3930
     654     -70.7937     -21.3137
     655     -99.1056      63.7317
     656     -92.3256      -1.4124
     657    -104.3409     -11.8956
     658    -123.1709      16.7359
     659    -107.5908     -21.9937
     660     -84.8420     -20.4255
     661     -81.7638     -13.2662
     662     -72.8570     -16.5834
     663     -93.5324     -20.4536
     664     -86.5184       6.4430
     665     -83.3731     -19.9661
     666    -108.6591       0.4933
     667     -88.7385       9.1328
     668     -78.4563     -25.7115
     669    -109.4695      -0.4042
     670    -108.9170      -5.3703
     671     -90.6687     -28.8526
     672     -76.5251     -21.6178
     673     -97.7230       0.4367
     674     -84.0496     -19.9403
     675     -88.0877      -7.0221
     676    -100.7887      -1.3610
     677    -108.4294       3.7637
     678     -68.2511     -16.8602
     679     -76.9149     -31.9702
     680     -76.2435     -11.9801
     681     -79.7717     -55.3117
     682     -94.5401     -30.0690
     683     -90.5265     -18.8589
     684    -121.2582     -13.1011
     685    -130.2549      -2.0862
     686     -68.1584     -34.5368
     687     -77.9584     -29.6192
     688     -60.3102     -28.6983
     689     -66.1697     -35.4247
     690    -101.1080      -6.6282
     691     -66.8607     -32.9465
     692     -92.9168     -18.2025
     693     -85.2670     -16.7228
     694    -101.5549      -4.0105
     695    -121.8931     -28.5870
     696     -96.4267      -5.5919
     697     -89.1635      10.6702
     698    -107.2163      68.9871
     699     -93.1062     -12.2775
     700    -100.9594     -19.9855
     701     -74.1317     -29.8283
     702     -91.0079     -15.9375
     703    -110.9756      -4.1253
     704    -108.0255       8.5958
     705     -93.8085     -37.7189
     706     -84.2007     -17.8352
     707    -102.0757      -5.1478
     708    -110.9845      11.8237
     709     -86.7813     -17.0807
     710     -97.0102     -26.4535
     711     -86.2090     -25.8002
     712    -101.6552      -4.1116
     713     -92.7958      -3.7312
     714     -86.4229      -8.9871
     715     -97.4937      -2.8423
     716    -112.5664     -34.2060
     717     -75.0737     -17.9674
     718     -92.2444      -4.5534
     719     -97.3451      -9.1970
     720     -62.4131     -18.4341
