#Frame           phi1         psi1
     526     -80.9099     158.1967
     527     -78.5890     164.2177
     528     -79.9773    -176.2162
     529     -73.7278     151.6824
     530     -59.5635     154.5734
     531    -104.8729     168.8863
     532     -89.1657     164.1306
     533     -89.9275     165.8616
     534    -107.4832     161.2823
     535     -97.6972     165.1883
     536     -79.9609     177.7583
     537     -86.7302     151.1441
     538     -76.5938     156.8644
     539     -67.6374     155.1711
     540     -88.5220     159.9333
     541     -66.2106     136.8874
     542     -64.8962     133.7149
     543     -63.8983     148.4175
     544     -71.7142     149.8476
     545     -78.1107     140.7893
     546     -67.5214     155.4106
     547     -61.9886     141.5742
     548     -68.2465     143.8019
     549     -67.2588     144.3463
     550     -76.4442     140.6442
     551     -66.2675     145.3555
     552     -90.8027     155.1252
     553     -60.8604     154.3001
     554     -87.1837     150.8441
     555     -59.5237     143.2880
     556     -82.5905     156.1444
     557     -69.2627     139.6626
     558     -68.9557     153.9553
     559     -70.1026     155.1461
     560     -83.0582     134.2204
     561     -83.0339     159.8531
     562     -67.5802     153.3474
     563     -75.8974     162.6910
     564     -83.4637     142.7664
     565     -65.1645     125.5504
     566     -64.2256     134.0449
     567     -91.1495     134.6296
     568     -83.8477     143.9027
     569     -61.7870     148.3146
     570     -91.6850     150.9929
     571     -76.2798     134.3232
     572     -77.8691     142.0654
     573     -79.7583     154.8977
     574     -79.1836     164.0838
     575     -48.0591     153.8347
     576     -75.4197     144.4693
     577     -71.1567     157.7670
     578     -57.5219     141.8048
     579     -74.8501     152.0128
     580     -48.5269     150.8671
     581     -68.7258     160.8136
     582     -67.4668     148.2401
     583     -80.8480     176.3246
     584     -60.5450     161.9187
     585     -57.6023     157.0950
     586     -72.2323     153.9879
     587     -62.1901     153.8966
     588     -77.8653     160.0617
     589     -83.6495     158.6071
     590     -61.2929     160.6948
     591     -60.5802     163.7260
     592     -80.3563     150.0549
     593     -59.8499     148.9881
     594     -67.4619     160.9484
     595     -75.3039     160.4585
     596     -70.7884     140.9587
     597     -79.1783     168.9193
     598     -65.5510     157.5988
     599     -63.4047     151.9767
     600     -67.6479     163.3805
     601     -64.6250     154.7157
     602     -64.6147     145.9068
     603     -65.4777     165.6161
     604     -66.4975     164.1502
     605     -59.0913     147.1915
     606     -73.6545     157.4927
     607     -72.2151     170.9345
     608     -75.0023     165.4677
     609     -67.2054     149.7971
     610     -59.8512     141.7958
     611     -73.6793     168.9327
     612     -69.8282     138.1257
     613     -68.5528     146.8077
     614     -81.9977     143.9177
     615     -71.5937     164.4298
     616     -61.4855     150.1139
     617     -81.4771     154.9613
     618     -71.6043     149.1282
     619     -57.2797     151.7590
     620     -85.0337     156.9458
     621     -56.1259     160.3414
     622     -70.3896     142.9588
     623     -72.5837     119.6369
     624     -60.9576     140.9928
     625     -70.0500     145.9693
     626     -82.5367     143.1505
     627     -83.4114     146.4415
     628     -68.3175     147.0416
     629     -74.4887     159.7080
     630     -76.5181     133.6640
     631     -72.6768     146.6176
     632     -75.3871     147.8024
     633     -97.3914     153.4718
     634     -59.2509     152.9315
     635     -71.6132     155.2046
     636     -83.6162     145.5697
     637     -81.6522     156.6662
     638     -66.0934     146.0113
     639     -68.2578     140.9169
     640     -78.0147     133.0120
     641     -73.0913     136.4361
     642     -94.0272     172.2983
     643    -104.1211     164.5644
     644     -79.4731     132.7040
     645     -65.4476     150.8135
     646     -88.9820     134.8219
     647     -65.5370     146.4071
     648     -89.3548     140.3015
     649     -94.7329     152.3263
     650     -69.0651     144.9402
     651     -93.8854     145.3444
     652     -95.5706     151.3392
     653    -111.5304     159.9820
     654     -60.4938     124.6435
     655     -81.0894     151.3571
     656     -67.4816     159.5205
     657     -78.0368     153.9070
     658     -73.6454     144.8089
     659    -101.9033     140.8006
