#Frame           phi1         psi1
     675    -146.3058     135.4984
     676    -146.4863     133.3832
     677    -135.4208     145.8359
     678    -151.6520     164.7976
     679    -136.0421     134.7925
     680    -152.1982     147.1006
     681    -133.5337     128.3377
     682    -139.3758     126.4478
     683    -168.8903     116.4044
     684    -144.4594     131.5946
     685    -136.5354      98.8291
     686    -142.6046     113.7526
     687    -135.0616     102.9447
     688    -133.8331     129.2301
     689    -142.4289     129.6547
     690    -140.3374     123.2317
     691    -124.3502     136.1408
     692    -143.4335     122.4280
     693    -142.6786     100.2059
     694    -146.1205     103.8573
     695    -131.7764     126.1690
     696    -133.1849     164.2164
     697    -154.6835     157.0521
     698    -155.5689     166.2440
     699    -138.7852     165.5652
     700    -135.0628     140.7885
     701    -129.4995     146.0369
     702    -122.6526     126.4033
     703    -119.5610     124.8458
     704    -140.8634     138.4455
     705    -142.9116     129.5157
     706    -143.3687     147.3540
     707    -149.4258     136.1054
     708    -149.6496     132.5391
     709    -137.9433     136.3489
     710    -109.1361     141.5791
     711    -141.3592     133.2185
     712    -141.5170     170.1617
     713    -142.7670     151.3417
     714    -133.1410     148.0476
     715    -155.7559     137.6399
     716    -128.9342     149.1586
     717    -136.3641     149.0444
     718    -144.9512     154.8635
     719    -125.6556     157.6887
     720    -145.6131     163.5018
     721    -126.7999     136.3728
     722    -142.5135     128.5883
     723    -142.0917     138.8976
     724    -126.3969     156.8127
     725    -140.4295     112.1107
     726    -126.2355     153.5160
     727    -131.4666     139.7297
     728    -142.7181     148.2534
     729    -143.2091     144.9705
     730    -156.8207     165.6966
     731    -147.4669     173.6584
     732    -137.6123     122.5341
     733    -141.3106     157.9221
     734    -143.3068     116.6567
     735    -143.4616     155.3772
     736    -141.3349     128.1941
     737    -144.7777     158.3424
     738    -140.3164     148.6937
     739    -147.8873    -164.1343
     740    -148.9886     122.7203
     741    -140.8069     120.3222
     742    -135.8351     142.1667
     743    -129.8111      94.8914
     744    -138.3674     107.2844
     745    -150.2215     112.9633
     746    -142.2239     109.2344
     747    -144.8089      97.6807
     748    -138.1010     140.7222
     749    -130.4543     129.2359
     750    -139.5570     109.7248
     751    -145.4444     121.1548
     752    -129.8743      99.9277
     753    -122.5194      96.2800
     754    -124.1048     121.9728
     755    -126.7826      92.5771
     756    -139.7593      93.6463
     757    -147.2934      72.4372
     758    -129.5055      78.8271
     759    -142.5291      73.0802
     760    -128.5282      92.1792
     761    -130.9160      79.4882
     762    -131.2394     119.1442
     763    -147.3427     110.6679
     764    -132.2915      86.1162
     765    -144.4346     112.8729
     766    -130.9413     109.4681
     767    -135.7082     117.1934
     768    -155.3929     107.9164
     769    -141.0675     107.1399
     770    -136.0858      98.5116
     771    -144.1007      85.4093
     772    -140.8218     103.4798
     773    -133.9192      99.0521
     774    -152.6999      99.5639
     775    -134.9180     110.5274
     776    -138.2658     113.7085
     777    -146.5607     120.3253
     778    -127.8097     105.3497
     779    -151.9051     122.5585
     780    -152.3453     136.1023
     781    -132.5819     140.0356
     782    -142.5160     100.4446
     783    -143.9843      79.9942
     784    -134.9135     101.1086
     785    -133.7372      96.0740
     786    -124.8127     102.0899
     787    -137.6557     127.9097
     788    -118.3749      92.8428
     789    -136.8439     121.7023
     790    -144.5179     107.4659
     791    -146.1212     123.3450
     792    -141.0509     128.0400
     793    -136.6296     107.3868
     794    -120.1011     128.4976
     795    -153.8411     114.2322
     796    -136.6655     126.6457
     797    -124.0247     104.3639
     798    -123.9414     126.8537
     799    -135.2636     103.3822
     800    -131.8222     134.2258
     801    -143.6878     113.5540
     802    -150.7133     136.9645
     803    -144.2897     142.6225
     804    -135.5015     120.5036
     805    -133.1642     160.1285
     806    -138.0180     130.7063
     807    -129.7304     111.9634
     808    -117.7209     118.8219
     809    -123.3462     116.2374
     810    -141.4560     133.0339
     811    -148.6342     157.6651
     812    -141.2163     125.8003
     813    -144.9117     106.5111
     814    -126.6431     127.7496
     815    -122.8806     139.1667
     816    -142.2565     131.9879
     817    -135.9845     160.1013
     818    -140.9971     117.8047
     819    -134.3226     152.4908
     820    -140.4943     126.9314
     821    -155.0459     149.1850
     822    -127.9805     145.5759
     823    -133.1385     142.7787
     824    -148.4128     113.0050
     825    -124.6859     159.1201
     826    -141.8567     158.5134
     827    -132.0834     144.5128
     828    -142.5705     135.1603
     829    -153.2083     146.0443
     830    -139.4094     130.9944
     831    -147.0962     145.4039
     832    -133.5058     137.2712
     833    -126.1217     135.0934
     834    -128.4562     108.3993
     835    -135.5596      96.6682
     836    -138.1340      97.2489
     837    -132.5945      97.7647
     838    -147.1552     109.2967
     839    -139.9698     104.5522
     840    -132.3207     114.9685
     841    -131.0569     120.9418
     842    -126.0677     110.0775
     843    -114.8544     123.0768
     844    -125.0040     122.9549
     845     -99.5286      97.8245
     846    -115.6296      84.6880
     847     -81.4782      98.6982
     848    -108.9877     106.9191
     849    -105.3290     147.5715
     850    -136.5866     145.3845
     851    -138.3864     131.2570
     852    -126.9258     121.5095
     853    -135.0994     161.4512
     854    -141.4018     115.3404
     855    -131.5714     126.3601
     856    -125.6065     128.4325
     857    -135.6372      93.2261
     858    -116.1969     110.4813
     859    -132.1029      92.8835
     860    -152.0700     125.0396
     861    -123.8906     144.5097
     862    -136.8616     122.2350
     863    -157.9586     109.9441
     864    -133.9064     131.1701
     865    -136.8777     102.1245
     866    -143.9453     120.4458
     867    -154.1016     130.4204
     868    -148.4903     144.0264
     869    -145.6534     141.7165
     870    -133.4701     144.0308
     871    -133.7057     138.3310
     872    -129.9593     165.2041
     873    -130.8738     170.6045
     874    -129.2807     131.2451
     875    -122.6905     123.4711
     876    -138.3366     140.4612
     877    -134.8361     157.7059
     878    -144.1835     139.8883
     879    -134.7500     147.5056
     880    -140.2341     140.1253
     881    -131.7352     159.0855
     882    -132.1163     143.7253
     883    -137.4656     137.4827
     884    -137.8113     144.5410
     885    -109.0411     135.8182
     886    -134.8595     112.0663
     887    -122.3607     123.6315
     888    -126.1365     118.2614
     889    -145.3387     137.0953
     890    -139.2638     147.1116
     891    -150.4220     159.5877
     892    -140.8045     141.5963
     893    -142.3440     164.6946
     894    -135.8564     169.3484
     895    -140.4411     156.2876
     896    -134.0474     146.3679
     897    -127.1179     159.7176
     898    -135.1000     152.1597
     899    -151.4986     137.8726
     900    -147.7469     165.8918
     901    -133.1561     166.8843
     902    -147.9821     144.5736
     903    -141.7759     143.6404
     904    -138.1495     119.5992
     905    -140.1224     134.3096
     906    -148.1778     121.4696
     907    -144.4663     144.6201
     908    -136.6985     126.0886
     909    -149.2374     114.8452
     910    -162.8396     115.4683
     911    -144.7937     111.3088
     912    -147.9643     127.0670
     913    -142.8924     117.5166
     914    -155.4411     120.3074
     915    -138.4854     105.6096
     916    -132.3299     138.4315
     917     179.3749     137.7578
     918    -139.9982     122.7043
     919    -159.4729     110.5295
     920    -158.7856     138.4949
     921    -139.6472     158.5777
     922    -127.6660     131.1735
     923    -148.9134     143.2183
     924    -132.3908     130.5108
     925    -156.8764     128.2291
     926    -142.8026     117.4874
     927    -139.5959     126.4392
     928    -143.8784     122.8743
     929    -147.5840     130.4269
     930    -137.2957     150.5054
     931    -150.7470     133.9145
     932    -153.5398     122.7888
     933    -141.2839     110.0844
     934    -139.8825      98.7751
     935    -169.1289     122.7459
     936    -156.2371     125.7351
     937    -154.6989     137.7104
     938    -136.4477     126.4202
