#Frame            phi          psi
     469     -47.2784     114.9676
     470    -116.6035     156.1176
     471     -63.4947     141.4942
     472     -76.1357     160.0749
     473     -58.5201     135.6102
     474     -66.2675     145.0311
     475     -72.1216     106.7994
     476     -41.7342     147.5398
     477     -76.6623     151.5416
     478     -61.9113     110.3836
     479     -96.7159     154.1335
     480     -97.0700     161.6136
     481    -139.6533     160.8690
     482     -72.5634     141.0029
     483     -84.5630     139.5931
     484     -49.7527     174.8040
     485    -163.2044     145.8771
     486    -138.0122     164.8898
     487    -166.0725     146.8287
     488    -142.8545     153.5583
     489    -144.4668     161.6007
     490    -167.2145     152.6833
     491    -163.5691    -166.0873
     492    -157.0682     163.0001
     493    -173.6075     150.0287
     494    -149.7056     174.1961
     495    -169.7937     157.4297
     496    -149.1209     164.0210
     497    -173.6768     158.5423
     498    -166.3278     159.4452
     499    -164.5017     155.0348
     500    -163.2860     151.8718
     501     -58.4480     121.6062
     502    -100.1009      41.2773
     503    -105.6488     153.5412
     504    -125.7039     139.0457
     505     -56.1963     102.8430
     506     -60.6724     131.6255
     507     -74.0948     122.4699
     508     -56.0424     117.2955
     509    -148.5600    -176.7892
     510    -127.2359     166.4994
     511    -159.2505    -179.9526
     512     166.3726     151.5491
     513     -77.5834     163.4921
     514    -174.9692     148.5662
     515    -101.6934     144.0020
     516     -71.3313     156.7116
     517     -67.0650     153.8242
     518     -54.1114     130.2664
     519     -49.3896     139.2422
     520     -95.0429     154.5593
     521     -75.2758     131.0172
     522    -131.1351     143.9350
     523     -56.1966     143.3449
     524     -74.9208     113.5686
     525     -61.6782     140.9378
     526    -110.1568     150.4042
     527     -97.8736     119.6578
     528     -68.2077     165.8665
     529     -68.7060     160.1954
     530     -46.4734     134.7155
     531     -78.1663     157.8913
     532     -92.7500     161.3930
     533     -75.6212     155.4337
     534    -133.6365     144.2270
     535     -60.5558     140.2315
     536     -66.8396     156.8394
     537    -140.4990     155.4187
     538    -130.8119     164.1949
     539     -95.2429     161.1367
     540     -74.0707     156.0469
     541     -59.4150     158.6673
     542     -63.0821     134.7189
     543     -59.8850     146.2692
     544    -120.4599     122.5724
     545     -66.2743     156.8785
     546     -71.8659     104.4875
     547     -54.3929     144.4928
     548     -78.1251     146.4044
     549    -107.8169     145.7489
     550    -110.3600     161.3545
     551     -59.4055     162.5360
     552     -65.1477     164.9887
     553     -93.2265     157.4666
     554    -164.6666     146.2525
     555    -160.5525     172.0364
     556    -173.3281     162.8299
     557    -160.0833     156.5303
     558    -127.4155     171.4663
     559     167.0412     140.3341
     560    -161.6314     145.2320
     561    -163.4699     162.0040
     562    -169.2216     171.8835
     563     164.3513     173.2020
     564    -173.8598    -113.7630
     565    -137.8146     164.9658
     566    -137.9547     152.0164
     567    -109.5014    -160.1557
     568    -118.1223     -28.6033
     569     -72.2639     -35.1625
     570     -81.1390     -41.7744
     571    -169.1302     -23.7383
     572    -169.5087     -18.4465
     573     -64.0533     -73.9288
     574     -96.0058     -12.1321
     575     -81.8756      -8.2759
     576     -84.8252      -4.4680
     577     -90.1951     -13.4534
     578     -85.8334     -29.5732
     579     -67.4281     -16.7733
     580     -66.3746     -20.4132
     581    -112.6863       8.8278
     582     -80.5130      -4.2562
     583     -67.9065     -33.7332
     584    -101.2697      12.5359
