#Frame            phi          psi
     706    -108.2148     107.8154
     707    -113.7930     157.9671
     708    -113.8950     149.7702
     709     -63.0844     111.1303
     710     -63.5997     140.4017
     711     -73.6149     140.3133
     712     -91.8760     118.4378
     713     -92.7273     122.7538
     714     -88.5122      76.0458
     715     -68.7980       0.7090
     716     -71.7184     -21.5445
     717     -86.0135      -7.7000
     718     -59.5796     -38.1039
     719     -81.3457     -27.5242
     720     -84.6503     -24.1415
     721     -72.6507     -30.9844
     722     -73.3699     -42.2368
     723     -82.2425     -29.2074
     724     -59.1934     -25.3847
     725     -72.8601     -45.4056
     726     -82.2607     -36.6063
     727     -72.8167     -58.9196
     728    -117.3095     -40.0261
     729     -78.2220     -23.9611
     730     -79.5848     -24.0861
     731     -61.5099     -45.9848
     732    -137.7515     -46.6114
     733     -94.6997     -24.7872
     734     -72.6459     -33.1195
     735     -70.7880     -32.2410
     736    -134.2018      23.0425
     737     -44.7984     -53.5978
     738     -58.6415     -10.2536
     739     -66.6139     -39.0018
     740     -77.1833     -27.4795
     741     -87.0009     -29.5855
     742     -86.0313     -34.0213
     743     -70.3426     -27.2210
     744    -136.1087     -36.7606
     745     -65.6197     -59.3690
     746     -62.0753     -27.1399
     747     -47.9255     -20.0712
     748     -43.7297     -37.8978
     749     -76.2647     -33.4133
     750     -64.0248     -33.2322
     751     -73.1887     -27.5434
     752     -44.1539     -46.8283
     753     -81.2584     -33.8182
     754     -74.1245     -18.4223
     755     -70.1950     -49.7699
     756     -60.2569     -52.0055
     757     -65.5215     -21.5756
     758     -73.0238     -32.5297
     759     -57.4382     -47.2622
     760     -41.1264     -41.5793
     761     -48.9272     -50.7034
     762     -72.6687     -28.5843
     763     -85.5499     -26.2551
     764    -100.2283     -47.6409
     765     -92.7152     -10.3814
     766    -105.9551     -40.5612
     767     -91.1245      -3.5284
     768     -63.3063     -25.6909
     769     -79.3744     -19.7075
     770     -67.4608     -15.1436
     771     -99.4152       5.9258
     772     -82.9476      55.4005
     773     -83.3395      -3.5330
     774     -79.1239     -16.7096
     775     -66.7724     -30.0473
     776     -53.2632     -50.4608
     777     -83.0862     -12.6981
     778     -79.0706     -33.1760
     779     -73.8234     -37.2561
     780     -62.0513     -39.2803
     781    -145.8503     -47.3608
     782     -82.4531     -26.3542
     783     -98.2033     -42.4418
     784     -84.4891      -1.6690
     785    -128.5067     -24.0888
     786     -52.7355     -35.2194
     787     -67.7925     -14.7603
     788     -44.1230     -33.2838
     789     -66.5757     -18.4411
     790     -58.1486     -21.0562
     791     -89.3513     -51.5459
     792     -75.4484     -19.5127
     793     -86.6602     -22.1675
     794     -60.9149     -57.2462
     795     -83.4013     -46.3107
     796     -62.6901     -41.9064
     797     -77.4697     -25.9097
     798     -97.6520      -9.9081
     799     -94.3023     -54.7874
     800     -75.8077     -42.0315
     801     -69.3880     -20.9180
     802     -72.8956     -25.0408
     803     -64.9265     -31.0671
     804     -66.9960     -21.9151
     805     -49.5278     -22.6136
     806     -86.2524       8.7473
     807     -85.2821     -51.3367
     808     -73.6098     -16.2150
     809     -66.3113     -50.3499
     810     -63.8119     -37.1611
     811     -59.3705     -29.5178
     812     -81.1555     -25.8924
     813     -46.5634     -58.2235
     814     -61.5312     -53.1080
     815     -58.4286     -44.1952
     816     -58.2220     -37.6951
     817     -75.7580     -44.9290
     818     -56.2820     -35.9363
     819     -60.9496     -43.5912
     820    -106.8704     -19.3610
     821     -65.5302     -18.9911
     822     -83.8766     -30.6615
     823     -96.4406     -20.0226
     824     -73.9382     -48.2741
     825     -71.9595      26.7640
     826     -66.2270     -18.8502
     827     -62.3095     -21.1212
     828     -80.2909     -33.6133
     829     -78.4013     -24.3721
     830     -60.4039     -32.9176
     831    -114.7360     -10.0349
     832     -54.0448     -37.8922
     833     -87.1124     -12.5546
     834     -68.9435     -38.5759
     835     -77.8756     -41.8609
     836     -98.9702     -11.8332
     837     -71.1278     -42.3839
     838     -88.4065     -29.2336
     839     -75.3426     -33.8862
     840     -78.5125     -37.8298
     841     -62.1484     -48.4513
     842    -114.0431      15.7672
     843     -85.7398     -31.5198
     844     -94.2835     -53.8440
     845    -104.6707     -17.5005
     846     -58.7102       1.6539
     847     -74.8956      -9.2943
     848     -88.2210     -37.2362
     849    -102.8458     -25.9961
     850    -116.2115     -14.9688
     851    -105.4750     -34.4722
     852     -76.7597     -14.2041
     853     -99.2227     -12.8638
     854     -75.2600      -6.6165
     855     -73.6029     -14.2343
     856     -63.9589     -23.9520
     857     -95.4772     -32.9578
     858     -82.4047     -65.4222
     859     -73.7996     -58.5063
