#Frame           phi1         psi1
     305     -69.8473     -33.5598
     306     -49.4318     -17.0739
     307     -54.3955     -28.1918
     308     -51.7228     -37.8929
     309     -84.6680     -25.2526
     310     -53.3772     -32.9883
     311     -63.4031     -27.1848
     312     -69.4008     -35.6498
     313     -48.7605     -27.8605
     314     -56.5528     -36.5248
     315     -61.8499     -25.8377
     316     -74.5623     -21.0574
     317     -59.6797     -20.7874
     318     -54.2124     -28.3581
     319     -74.4999     -10.0101
     320     -53.2838     -37.4187
     321     -68.9512     -37.7218
     322     -65.8473     -35.1422
     323     -66.3643     -34.0135
     324     -75.9406     -16.7639
     325     -68.3367     -19.5676
     326     -68.5627      -7.1070
     327     -66.3118     -23.2624
     328    -103.0576     -26.9106
     329     -76.7019     -20.8936
     330     -78.5402     -30.1971
     331     -59.3180     -23.3855
     332     -52.6693     -25.7872
     333     -59.9240     -32.3060
     334     -64.3417     -26.1295
     335     -51.3111     -32.9791
     336     -70.4318     -24.6056
     337     -60.4863     -33.8990
     338     -74.8653     -31.9169
     339     -62.4165     -33.4178
     340     -54.6638     -41.0849
     341     -67.5586     -42.9691
     342     -66.2556     -31.5675
     343     -45.4327     -59.2315
     344     -64.8617     -24.6491
     345     -72.5672     -20.8071
     346     -47.5472     -51.7026
     347     -60.8614     -21.1150
     348     -60.8609     -23.3521
     349     -61.9921     -26.3814
     350     -67.6195     -18.2430
     351     -74.6954     -44.1153
     352     -61.8582     -36.3392
     353     -60.7257     -36.8992
     354     -50.9849     -38.2865
     355     -62.4667     -30.2894
     356     -71.8383     -25.8602
     357     -69.4656     -21.3629
     358     -76.4858     -23.1923
     359     -67.7150     -22.8878
     360     -68.8091     -48.8612
     361     -62.6691     -39.2367
     362     -80.7119     -27.5938
     363     -75.7997     -29.8064
     364     -76.2179     -23.7635
     365     -57.4340     -39.7257
     366     -71.9008     -36.1948
     367     -51.0436     -27.5939
     368     -67.6901     -32.7643
     369     -67.0244     -33.0193
     370     -67.9630     -36.5138
     371     -81.2952     -26.6252
     372     -74.1344     -60.5492
     373     -62.2139     -47.2047
     374     -69.1104     -48.4555
     375     -54.6485     -39.1103
     376     -67.5471     -42.4385
     377     -64.2827     -49.8013
     378     -60.2674     -36.7339
     379     -73.5494     -58.6239
     380     -53.3221     -46.2151
     381     -50.1852     -48.5626
     382     -69.2720     -39.5811
     383     -78.0393     -29.3013
     384     -53.6657     -26.6746
     385     -73.9340     -57.1108
     386     -58.5540     -40.7270
     387     -76.6388     -49.3033
     388     -65.0374     -40.5321
     389     -62.5749     -55.6158
     390     -32.8501     -53.6401
     391     -73.8940     -52.7584
     392     -58.4450     -26.1456
     393     -78.5284     -32.6429
     394     -40.1248     -52.6077
     395     -59.0189     -56.7685
     396     -82.4384     -39.5072
     397     -76.4562     -40.0634
     398     -65.5046     -24.4605
     399     -75.9238     -16.7829
     400     -50.7917     -33.0098
     401     -68.3140     -50.9184
     402     -69.2866     -20.1455
     403     -44.8021     -36.4558
     404     -73.3968     -25.1572
     405     -67.7477     -13.7401
     406     -60.1733     -29.5035
     407     -59.1536     -19.4219
     408     -79.7033     -16.9281
     409     -75.7246      25.0849
     410     -63.7504     -38.7884
     411     -67.8257     -39.3510
     412     -78.3535     -25.2212
     413     -78.7552     -29.1447
     414     -47.8792     -31.4692
     415     -82.0032     -40.0911
     416     -67.3457     -46.6531
     417     -51.6328     -30.4861
     418     -62.9013     -22.7109
     419     -76.6522     -17.1360
     420     -75.1522     -17.8161
     421     -74.7260     -20.0082
     422     -65.3846     -25.3745
     423     -52.8723     -25.6575
     424     -70.8042     -35.4024
     425     -48.2082     -46.2224
     426     -71.0788     -26.5594
     427     -57.4673     -33.2158
     428     -52.8361     -35.1023
     429     -67.6438     -32.3091
     430     -68.8802     -26.5292
     431     -71.2061     -31.2725
     432     -78.4765     -31.3876
     433     -66.8112     -35.5247
     434     -74.1263     -15.6709
     435     -63.0032     -26.1259
     436     -51.3828     -43.6524
     437     -46.1084     -39.8588
     438     -73.8810     -34.2342
     439     -76.4340     -10.3932
     440     -55.5042     -42.5199
     441     -59.9689     -24.0322
     442     -70.6732     -51.3470
     443     -66.3335     -42.2832
     444     -38.2014     -59.3487
     445     -64.7421     -46.2608
     446     -71.8438     -50.8967
     447     -58.8631     -49.5929
     448     -64.2880     -17.6877
     449     -52.3189     -42.5847
     450     -79.5775     -36.8119
     451     -85.1575     -33.2317
     452     -61.9672     -24.6928
     453     -49.8247     -40.0099
     454     -71.0359     -37.7996
     455     -59.3474     -40.2309
     456     -66.9342     -45.3148
     457     -81.8990     -26.8162
     458     -62.6212     -37.6266
     459     -57.4890     -19.2166
     460     -64.2363     -38.5951
     461     -76.2831     -24.6095
     462     -75.4230     -28.6925
     463     -54.0065     -40.3185
     464     -58.3551     -44.8726
     465     -68.7616     -34.6329
     466     -81.1636     -18.7328
     467     -72.1094     -20.6217
     468     -65.7285     -44.7402
     469     -82.9740     -23.5683
     470     -63.8842     -31.8335
     471     -76.5090     -17.0530
     472     -64.9504     -24.7847
     473     -69.2695     -33.0633
     474     -51.7212     -34.5024
     475     -74.7778     -29.4725
     476     -57.2001     -43.1318
     477     -62.3573     -28.5243
     478     -79.1096     -30.3207
     479     -70.3210     -35.2923
     480     -76.0048      -6.7976
     481     -58.4743     -33.4370
     482     -59.0286     -33.0658
     483     -72.3676     -28.1590
     484     -67.9115     -30.3577
     485     -54.3261     -55.6820
     486     -51.9947     -17.2883
     487     -80.8269      -5.0911
     488     -79.8308     -22.8111
     489     -57.7623     -25.2000
     490     -67.1316     -20.7866
     491     -66.9338     -30.9793
     492     -75.8284     -22.3300
     493     -62.6989     -36.6534
     494     -85.4007     -31.4564
     495     -65.4967     -46.5726
     496     -80.3138     -33.1392
     497     -75.9796     -49.1179
     498     -69.2642     -16.2882
     499     -68.9632       8.9278
     500     -45.4900     -31.9440
     501     -51.8023     -20.7466
     502     -83.7273     -16.1297
     503     -55.1633     -33.9377
     504     -83.1443     -17.3188
     505     -82.9412     -31.5112
     506     -82.6420     -14.1046
     507     -65.9952     -29.9883
     508     -83.3878     -15.4345
     509     -52.2172     -32.3891
     510     -76.4351      -1.0757
     511     -70.4012     -17.7590
     512     -63.9904       3.4468
     513     -77.9110       9.9719
     514     -64.5845       9.3557
     515     -94.1629     -17.8359
     516     -87.8115      19.9176
     517     -75.3235       4.1260
     518     -82.2540      12.0417
     519     -53.3281     -42.4867
     520     -61.4470     -45.3729
     521     -78.8797      -3.8472
     522     -63.6548     -16.4919
     523     -72.7420     -26.8215
     524     -82.6167     -50.7398
     525    -101.2780     -28.9359
     526     -73.2757      -7.8177
     527     -42.3014     -26.7532
     528     -71.9987     -20.7512
     529     -55.2886     -30.4092
     530     -68.9339     -24.6481
     531     -75.0607     -13.5023
     532     -96.7102      -8.5879
     533     -57.9857     -23.8178
     534     -63.9349     -28.9390
     535     -90.3375     -38.5675
     536     -78.0184     -45.5196
     537     -81.3256     -40.5418
     538     -85.0166     -28.0371
     539     -55.4918     -37.6952
     540     -68.6632     -32.6369
     541     -77.2701     -45.0317
     542     -58.8417     -36.9812
     543     -78.7653     -23.4285
     544     -52.7588     -23.1457
     545     -89.5938     -18.2353
     546     -68.5944     -36.0165
     547     -66.7757     -29.9504
     548     -71.4905     -29.3216
     549     -80.7581     -30.1642
     550     -83.1525     -20.3001
     551     -42.1136     -36.2571
     552     -60.4542     -16.3883
     553     -61.0983      -9.1004
     554     -73.4143      -4.2760
     555     -81.2535       2.7631
     556     -70.8805      -3.0702
     557     -88.6320     -10.5995
     558     -53.4542      -8.5736
     559     -60.3919     -12.3662
     560     -70.0769     -10.2420
     561     -65.1785     -13.1957
     562     -53.9343     -26.7780
     563     -59.7284     -17.8143
     564     -64.7875     -12.1845
     565     -69.0199      -4.7350
     566     -61.6077     -37.8388
     567     -66.8814     -34.2139
     568     -72.1386     -20.8047
     569     -66.3599     -29.7689
     570     -67.9346     -29.4990
     571     -83.9058     -18.5062
     572     -79.2526     -23.0377
     573     -64.3020      14.5627
     574     -52.3553       4.6610
     575     -56.8219      -3.6769
     576     -83.5095      11.8634
     577     -43.4092     -28.6152
