#Frame            phi          psi
     571    -102.3777      -5.3319
     572     -82.8846       0.7584
     573     -84.7797     -35.3894
     574    -159.7905     -16.1787
     575     176.0721     -51.7750
     576    -149.0066     -20.4932
     577    -157.8917     -44.1909
     578    -133.5894     -19.2554
     579     -76.4930     -35.5873
     580     -59.0386     -50.2458
     581     -71.1148     -40.8550
     582    -107.6312     -73.3446
     583     -93.6078     -25.7370
     584     -85.6855     -26.6789
     585     -99.0506     -23.4409
     586     -71.3044      23.9655
     587     -92.7084     -14.7957
     588     -83.2194     -29.1932
     589     -77.2514     -18.3730
     590     -91.1010       1.9028
     591     -89.7829       6.1213
     592     -74.7857     -23.9030
     593     -80.6865     -46.6297
     594     -74.4249     -24.9277
     595     -72.1718     -20.4274
     596     -68.2806     -40.0217
     597     -76.9712     -44.3924
     598     -59.3013     -39.5959
     599     -69.8093     -20.7790
     600     -80.3926     -11.1023
     601     -84.9041       2.5093
     602     -72.2946     -20.9042
     603     -72.6465     -13.2272
     604     -88.7522     -33.8201
     605     -81.6291      -1.3631
     606    -101.4853      -5.2450
     607     -91.7357      24.4211
     608     -86.4826     -40.5357
     609     -60.4122     -36.0454
     610     -73.1683     -26.0841
     611     -57.7999     -34.5821
     612     -57.9292     -27.3458
     613     -66.3959     -40.7049
     614     -60.1268     -34.9051
     615     -60.6622     -67.5637
     616     -71.9476     -18.6083
     617     -57.1799     -36.9872
     618     -67.6279     -39.4071
     619     -84.1218     -26.0159
     620     -84.6215      37.9121
     621     -85.0456      56.4835
     622     -81.4869      44.3862
     623     -65.4398      45.9431
     624     -82.8227      71.2885
     625     -77.2452     -20.2628
     626     -68.1944     -33.4607
     627     -69.6981     -42.1317
     628     -67.0925     -33.2814
     629     -80.8081     -35.8452
     630     -58.4370     -36.8449
     631     -82.5624     -17.3449
     632     -58.9337     -39.8433
     633    -158.6033       2.0876
     634    -152.4913       6.0477
     635    -140.9089      29.7420
     636    -103.0515     -32.2969
     637    -144.2773      17.2045
     638    -110.1025      10.4775
     639     -73.4638     -24.2210
     640     -60.9966     -31.8717
     641     -94.1969     -23.8729
     642     -83.4264     -33.1800
     643     -62.7845     -39.8959
     644     -97.6022     -13.9195
     645     -67.2761     -25.8412
     646     -71.0597     -16.9182
     647     -95.0420       9.6830
     648     -61.0709     -30.1915
     649     -56.9030     -45.3384
     650     -57.1855     -33.6069
     651     -80.5782     -12.2075
     652     -71.7295     -15.1594
     653     -60.7062     -15.8354
     654     -49.6865     -26.1790
     655     -67.5889     -34.5314
     656     -51.7505     -31.2062
     657     -83.8700      -0.2439
     658     -62.1571     -43.9412
     659     -85.2286     -32.2801
     660     -88.0353     -24.1502
     661     -74.2290     -35.1144
     662     -59.2143     -48.9652
     663     -74.8161     -29.8090
     664     -76.6225     -17.0110
     665     -65.4233     -23.4437
     666     -93.7719       1.6812
     667     -79.8107     -12.5999
     668     -87.8273     -19.0704
     669    -106.4599      19.9040
     670     -87.8178     -26.0737
     671     -69.9199     -14.2252
     672     -83.1951     -22.1395
     673     -82.3142     -19.4095
     674     -67.1701     -25.2146
     675     -79.7420     -19.3349
     676     -69.7064     -14.7224
     677     -77.2356      14.8696
     678     -76.2095     -41.0276
     679     -79.6794     -12.6503
     680     -53.1470     -36.7203
     681     -78.7143     -57.5292
     682     -69.2296     -15.8489
     683     -63.7005     -27.4903
     684     -81.3585     -22.5169
     685     -83.2765     -27.4482
     686     -72.4100     -32.1971
     687     -73.4569     -26.0280
     688     -43.6997     -46.4514
     689     -64.4927     -20.5702
     690     -93.4918      15.7491
     691     -59.2965     -27.4643
     692     -87.4381      48.1485
     693     -95.4036      32.3538
     694    -101.8760     -42.5142
     695     -54.1201     -26.7849
     696     -95.7264     -16.1800
     697     -70.8383     -39.5383
     698     -55.2059     -26.2506
     699     -82.0659     -11.8640
     700     -52.5252     -26.4564
     701     -67.9047     -34.1248
     702     -66.9543     -36.2245
     703     -72.5455     -38.1440
     704     -78.2656     -36.9450
     705     -83.9004     -39.1451
     706     -64.3022     -18.2542
     707     -76.2916     -23.2315
     708     -60.3842     -34.3683
     709     -90.2154       1.1656
     710     -58.2418     -33.4267
     711     -90.4779      12.6415
     712     -75.7265     -38.1377
     713     -62.6446      -9.4058
     714     -78.5836     -44.7683
     715     -83.4593     -43.9950
     716     -75.9625       3.0110
     717     -95.8026     -18.9505
     718     -77.5385     -26.7198
     719     -67.8022     -18.1315
     720     -64.4034     -32.9640
     721     -69.0035     -50.6908
     722     -67.6063     -35.5547
     723     -72.5399     -38.9124
     724     -65.7749     -30.3719
     725     -48.1888     -45.1394
     726     -73.2249     -41.8756
     727     -71.2715     -38.5827
     728     -70.3288     -30.3893
     729     -61.0442     -29.3015
     730     -78.0247     -36.2442
     731     -74.9401     -39.3397
     732     -73.6188     -37.4170
     733     -78.9412     -46.1016
     734     -89.8548     -23.8927
     735     -94.9989     -23.8933
     736     -95.8565     -13.4870
     737     -88.3150     -29.6010
     738    -114.4067     -19.8457
     739     -73.0222     -15.7553
     740    -105.2563     -39.7420
     741     -75.9999     -32.9297
     742     -86.0156     -12.8789
     743     -67.0165     -15.1549
     744     -83.4355       2.5579
     745     -58.8653     -16.6819
     746     -85.9051     -12.1702
     747     -83.7371     -26.4748
     748    -108.1467     -32.3141
     749     -78.1882     -17.5340
     750     -72.9399     -17.4464
     751     -74.4975     -28.6856
     752     -80.0820       4.4811
     753     -73.7148     -26.2383
     754    -102.2002       2.0676
     755    -117.2561       5.2259
     756     -56.1190     -29.7142
     757     -80.3455     -40.3081
     758    -103.1887     -21.5454
     759     -90.8171      -3.2495
     760     -61.3424     -22.7118
     761     -69.9842     -25.2742
     762     -82.7124     -14.6303
     763     -74.9160     -21.3877
     764     -61.0507     -37.9319
     765    -117.2383     -26.2908
     766     -66.1734      -4.7154
     767     -94.6060       1.7263
     768    -100.5786       5.4265
     769     -98.3744     -18.6231
     770     -87.7174     -11.0855
     771     -88.4231     -11.1873
     772     -94.6153      -3.1318
     773     -59.0124      -7.5451
     774     -90.5392       7.9216
     775     -82.1097     -34.7967
     776     -59.9403     -26.7034
     777     -67.4041     -14.2604
     778     -77.4216      -1.0437
     779    -102.5207     -14.8059
     780     -70.2767     -10.3361
     781    -103.3867      -1.5608
     782     -70.6378     -34.5600
     783    -116.6513     -11.8484
     784     -78.0067     -12.2877
     785     -82.2340     -10.0042
     786     -69.1358     -43.5488
     787     -74.8747     -15.7793
     788     -52.8924     -22.7632
     789    -117.7753     -24.7507
     790     -80.5267     -12.5609
     791    -105.8010      -7.7397
     792     -62.6638     -27.4946
     793     -58.0708     -23.0850
     794     -68.6926       0.9300
     795     -91.6560     -12.4309
     796     -47.8713     -37.7872
     797     -72.8736     -50.1151
     798     -48.4119     -41.7567
     799     -94.8816     -26.7598
     800     -95.5689     -24.9001
     801    -105.8242     -11.7492
     802     -84.0303     -51.1031
     803    -134.1614     -55.7579
     804     -79.0086     -46.1678
     805     -71.8286     -18.1069
     806     -89.5151     -20.5593
     807     -91.3578     -47.9842
     808     -47.4672     -53.6457
     809     -79.4973     -21.7704
     810     -59.8931     -38.5022
     811     -52.3789     -50.4855
     812     -65.7991     -22.0802
     813     -77.2641     -20.1418
     814    -145.7551     -43.6305
     815     -98.9674     -11.0155
     816     -66.7385     -21.2134
     817     -92.8490     -40.0024
     818     -35.9892     -56.3811
     819     -73.9698     -31.7896
     820     -83.2822     -39.2329
     821     -60.4352     -65.6552
     822     -99.4017     -25.2796
     823     -92.1425     -25.0202
     824     -79.8612     -16.0608
     825     -53.9048     -43.6416
     826     -70.0694     -28.9074
     827     -75.6052     -40.2305
     828     -71.7943     -32.9798
     829     -89.2543     -19.2247
     830     -83.3030     -23.5024
     831     -61.4581       1.3937
     832    -128.0804     -14.1252
     833     -80.7335     -14.7050
     834     -85.3425     -21.2658
     835     -62.6587     -40.0635
     836     -74.3960     -36.3669
     837    -123.1869      -6.7138
     838     -95.4417      15.9223
     839     -68.8268      -3.7974
     840    -104.3812      -6.9619
     841     -84.1368     -30.5780
     842     -61.1278     -38.3694
     843     -76.1112     -26.0247
     844     -61.9548     -24.0519
     845     -94.9308     -13.4626
     846     -68.7119      -2.3322
     847     -65.3833      -4.8550
     848     -73.8836     -26.5481
     849     -60.0841     -34.0305
     850     -87.5450     -32.7390
     851     -71.5242     -34.7921
     852     -75.6906     -29.2171
     853     -80.3830      -0.9652
     854    -117.0080       9.0979
     855     -89.9024      -9.3808
     856     -62.1444       3.5328
