#Frame            phi          psi
     378     -70.3675     168.0580
     379     -70.7688     164.1286
     380     -78.4881     130.8924
     381     -64.5244     143.7779
     382     -70.7605     127.7366
     383     -79.3038     144.0519
     384     -76.7038     171.6296
     385     -80.1907     163.8712
     386     -80.3533     122.2941
     387     -76.3757     146.8464
     388     -93.5117     170.0076
     389     -94.2165     147.3084
     390    -104.9523     156.8836
     391    -101.1447     149.2673
     392     -55.3964     139.9388
     393     -79.5189     168.3036
     394     -75.3526     156.2793
     395     -73.0522     156.0577
     396     -76.0403     157.1781
     397     -78.6769     165.6540
     398     -55.0979     131.3096
     399     -80.1240     135.8798
     400    -104.6626      73.9506
     401     -87.8165     162.9580
     402     -58.3866     155.6028
     403     -54.6340     127.6749
     404     -63.2751     165.5309
     405     -57.5244     155.8063
     406    -130.0989     175.1212
     407     -53.8994     152.0498
     408     -81.0201    -160.4570
     409     -64.4851     135.9818
     410     -61.3548     139.0390
     411     -64.4698     157.6864
     412     -60.1726     143.0378
     413     -77.8624     151.2139
     414     -50.3896     112.8581
     415     -63.7462     170.3104
     416     -68.1299     138.5580
     417     -48.8377     147.3025
     418     -71.8127    -177.7991
     419     -74.6564     167.8506
     420     -65.5990     153.8220
     421     -50.6891     150.7293
     422     -68.0861     171.7485
     423     -70.6078     132.2924
     424     -96.8213     161.7743
     425     -66.0904     154.9452
     426     -90.7978     155.2042
     427     -73.4446     153.3304
     428     -72.8844     156.7922
     429    -111.5826     166.0514
     430     -73.4101     176.9191
     431     -80.4412     162.5674
     432     -43.6674     133.2888
     433     -72.6697     136.0967
     434     -57.8201     149.7060
     435     -80.4730     153.5834
     436     -58.8640     110.0392
     437     -66.2681     138.5123
     438     -61.0648     168.4840
     439     -71.4570     152.6554
     440     -64.0700     150.5193
     441    -143.2021     171.7926
     442     -92.4790     168.8601
     443     -56.6626     115.2764
     444     -54.7214     162.2183
     445     -69.1675     150.9832
     446     -64.6283     131.1622
     447     -92.2262     139.2728
     448     -68.7345     165.7400
     449     -72.9858     141.3408
     450     -61.8034     153.3020
     451     -93.7169     140.5536
     452     -68.4068     163.1266
     453    -108.8738     140.1938
     454     -65.7253     152.1336
     455     -66.4028     162.0543
     456     -70.9965     135.2007
     457     -65.9775     128.3278
     458     -63.4213     136.5803
     459     -76.8293     152.0536
     460     -49.1055     142.0508
     461     -82.5850     172.5344
     462     -74.4530     139.4767
     463     -85.9306     175.6412
     464    -125.4388     156.7560
     465     -80.1615    -179.3524
     466     -85.8536     171.4741
     467     -69.5913    -155.4006
     468     -63.6775     176.5533
     469     -74.2741     163.4525
     470     -84.0899     155.1296
     471     -55.6502     144.3517
     472    -152.1296    -174.8941
     473    -130.5438     128.7405
     474     -73.7953     145.6325
     475     -67.0787     143.5247
     476     -79.8756     168.9644
     477     -67.4793     122.2555
     478     -62.1668     150.1705
     479    -101.3056    -168.6958
     480     -62.0315     149.8056
     481     -73.0125     168.2515
     482    -103.2964     161.9516
     483     -64.3545     146.5206
     484     -54.9546     154.8841
     485     -68.7845     156.8702
     486     -58.1219     154.1269
     487     -97.1453     142.5962
     488     -99.5473     158.0139
     489     -60.3636     172.8057
     490     -65.1254     168.4602
     491     -77.9610     155.7534
     492     -96.5941     139.7837
     493     -65.1508     127.4322
     494     -79.0155     165.0105
     495    -137.8727     161.7497
     496     -86.9055     158.2129
     497     -62.1403     150.4517
     498    -100.5414     166.4761
     499     -81.5751     172.8649
     500     -70.5731     165.6737
     501     -72.7916     127.1235
     502     -64.5010     146.8695
     503     -53.1564     121.7003
     504     -99.0421     100.6319
     505     -68.6268     162.0891
     506     -66.5464     168.5124
     507     -55.5848     162.2414
     508     -86.2134     172.2999
     509     -79.7130     175.8423
