#Frame            phi          psi
     380    -101.9865     -13.9784
     381    -116.8452      -7.7654
     382     -97.6894     -46.8146
     383     -63.5188     -33.0914
     384     -69.2788     -46.9089
     385     -67.0927     -23.1808
     386     -90.8171     -44.7362
     387    -106.7248     -16.9997
     388     -70.3124     -25.5115
     389     -82.1642     -12.7635
     390     -71.1876      -8.3059
     391     -90.8629     -24.3369
     392     -95.1737     -21.1416
     393     -96.1520      -9.4738
     394    -110.1313       6.2974
     395    -117.5539     -21.2673
     396     -78.4127     -40.0206
     397    -121.2693     -19.9598
     398    -111.2524     -18.3409
     399     -91.1280       1.9112
     400    -142.8140     -43.0780
     401    -102.1415     -37.4486
     402     -63.7903     -18.4934
     403    -125.8798      -0.1133
     404    -116.0428      -4.8239
     405    -106.7660      27.6458
     406     -92.0169      -3.0318
     407    -122.1500     -22.2066
     408    -131.7317       6.5696
     409    -138.3320       5.6194
     410    -101.3388      19.3135
     411     -86.4120      -7.6806
     412    -106.1969     -13.8389
     413     -89.7620     -16.2311
     414     -57.9556     -31.5832
     415     -99.2794      -7.0627
     416     -92.7138      50.7997
     417     -98.5264       2.8952
     418    -105.2137     -26.1983
     419    -105.7628     -36.4257
     420    -103.8910       1.5874
     421    -119.2146      45.2479
     422    -114.3958      -5.4916
     423     -94.2141     -11.2221
     424     -96.8040       1.3623
     425    -110.5888      -8.7221
     426    -122.0369      -4.7853
     427     -98.7338     -17.2562
     428    -113.5233     -26.9762
     429     -96.7885     -12.5497
     430     -81.1561     -14.3012
     431    -110.5669     -14.6402
     432    -104.6441      11.9967
     433     -75.8699     -19.1808
     434    -102.5545     -12.8871
     435    -143.7690     -24.9944
     436     -92.2856     -25.3646
     437     -70.9762     -28.8210
     438    -105.3379     -15.3661
     439    -107.9670     -23.7333
     440    -103.3530     -21.6132
     441     -96.3132     -16.1473
     442     -76.7238     -29.4872
     443    -107.4196      -8.5861
     444    -108.0579     -14.8946
     445    -162.0138     -15.0654
     446    -132.3386     -95.2057
     447    -127.4690     -81.0413
     448    -162.4076     -80.6999
     449     -83.8925     -16.4122
     450     -72.2032     -41.3787
     451     -90.4773     -37.5031
     452     -49.6599     -54.1304
     453     -73.9429     -39.1114
     454     -66.5588     -28.7453
     455     -75.8852     -35.8770
     456     -83.1708     -28.9457
     457     -69.1612     -54.5910
     458     -81.9533     -18.9981
     459    -101.6901      -8.2275
     460    -103.3358       0.5316
     461    -131.2845      -5.1470
     462    -109.0537      -0.3864
     463    -104.4175      14.7834
     464    -138.5262       6.2955
     465     -61.4970       6.8897
     466     -84.0763     -16.2635
     467    -104.2374      -5.3159
     468     -86.2631     -10.5431
     469     -74.5008     -24.8789
     470     -61.2569     -44.4026
     471     -66.0041     -35.8596
     472     -64.1670     -44.6117
     473     -65.9168     -42.5545
     474     -84.1338     -23.3749
     475     -74.5327     -35.8971
     476     -69.8852     -11.8180
     477     -71.0927     -22.1664
     478    -119.6917     -22.1273
     479    -127.8944       6.1757
     480    -101.2241     -11.8292
     481    -127.9690      10.4183
     482    -102.1838      47.8501
     483     -96.3876     -21.8916
     484    -130.0961      -4.4382
     485     -85.3142      -2.4325
     486    -128.3484       3.2358
     487    -132.6695      13.3007
     488     -91.1325      -5.7302
     489    -102.4332     -14.1114
     490     -84.4762      -5.6569
     491    -114.7808      11.9104
     492     -83.5934     -29.9083
     493     -63.8699     -47.2272
     494     -66.6548     -48.4133
     495     -80.6951     -21.9472
     496     -87.1051     -14.9103
     497    -120.2972      -8.5746
