#Frame            phi          psi
     407     -54.2231     154.3839
     408     -74.1521     130.7414
     409     -71.7819     151.3612
     410     -84.7620     119.2180
     411     -80.6270     161.8952
     412     -89.4486     157.0373
     413    -110.5354     165.5970
     414     -51.9128     157.5859
     415     -77.1628     142.3288
     416     -58.1604     145.6656
     417     -61.4934     125.5436
     418     -62.8060     148.8920
     419     -75.7854     171.5244
     420    -139.6703     152.8384
     421    -162.5480     132.6054
     422     -87.6580     160.0671
     423     -64.0948     111.8772
     424     -47.5033     150.8603
     425     -52.9710     139.4443
     426     -66.0542     148.9480
     427     -55.3506     134.2889
     428    -101.5235     138.3398
     429     -74.5447     122.5070
     430     -89.5054     144.0016
     431     -56.2047     130.8566
     432     -70.3769     152.8464
     433     -61.6090     124.6426
     434     -39.3794     150.5604
     435     -62.4556     156.9099
     436     -73.5840     139.6032
     437     -72.2313     142.7372
     438     -57.3807     119.8586
     439    -127.6349     112.2825
     440    -172.3963     145.2183
     441    -175.8390     161.9944
     442     -53.7379     149.1788
     443     -71.8045     177.7778
     444    -164.4789     158.6695
     445     -77.8613     177.7034
     446     -55.7890     173.6012
     447     -78.5375     130.6097
     448     -55.3390      97.5991
     449     -76.6506      81.2974
     450     -51.2908     142.4687
     451     -75.7416     118.5506
     452     -67.8774     121.2559
     453    -125.1193     170.1951
     454    -156.7947     160.2002
     455    -176.7867     149.1442
     456    -159.7635     131.7527
     457    -149.0624     146.1125
     458    -139.5997     167.3010
     459    -173.9874      99.4772
     460     -78.0563     158.0703
     461    -105.3514     140.5675
     462     -51.0806     147.5825
     463     -63.4357     151.7889
     464     -52.3960     169.6977
     465    -161.1005     154.9608
     466     -79.1367     153.8705
     467     -97.0024     140.6611
     468    -102.2037     149.3764
     469    -176.0505     152.8081
     470     -75.8369     139.3719
     471     -59.7030     159.2182
     472     -75.9636     163.3641
     473     -98.8607     116.9422
     474     -72.0231     140.1832
     475     -68.3778     110.8718
     476     -86.0491     130.8249
     477     -70.2427     133.8647
     478     -48.2646     114.9972
     479     -68.0715     130.8929
     480     -69.0222     113.1048
     481     -79.0798     113.9233
     482     -52.9171     133.7211
     483     -42.4448     140.6230
     484     -69.7416     150.7104
     485     -53.9569     125.4063
     486     -70.8324     174.6613
     487     -57.1382     133.0127
     488     -55.9501     130.6832
     489     -41.3042     137.9146
     490     -36.5292     124.9409
     491     -81.1274     152.7018
     492     -79.0289     127.6077
     493     -45.5553     137.0071
     494    -156.0181     149.6983
     495    -124.6059     160.9126
     496    -137.8193     157.9095
     497     -55.3752     131.8797
     498     -68.2114     136.4273
     499     -67.8150     159.4914
     500     -74.3426     178.1542
     501     -79.2806     175.2222
     502     -72.9784     140.8758
     503     -74.7839     163.5392
     504     -88.9137     145.3756
     505    -151.8615     156.3141
     506    -101.1778     148.4807
     507    -165.4457     141.4616
     508    -153.6591     149.1522
     509    -167.8308     156.3793
     510    -149.3061     133.3909
     511     -55.8559     143.0894
     512     -56.5006     161.9519
     513     -70.5960     152.5456
     514     -84.2594     144.8047
     515     -64.5422     131.3919
     516     -47.5573     152.8126
     517     -77.6771     145.7267
     518     -58.2872     159.5755
     519     -77.7022     141.1733
     520     -79.2370     136.4222
     521     -45.0214     139.8704
     522    -100.6910    -176.1437
     523    -169.6145     158.3057
     524    -129.7724     178.7503
     525    -136.4906     166.9566
     526     -67.8648     179.0774
     527     -79.0089     163.0310
     528     -73.8009     162.8036
     529    -102.2225     165.2872
