#Frame            phi          psi
     326    -163.5853     153.8092
     327    -167.7876     165.1815
     328    -164.0335     164.5289
     329    -129.5181     158.2261
     330     -85.7151     143.0989
     331    -110.1174     143.2093
     332    -140.6124     168.4267
     333     177.0317     165.8069
     334    -178.1642     159.9592
     335     168.5710     131.3578
     336    -156.7423     127.6615
     337     178.1642     137.9162
     338    -163.5136     163.6778
     339    -172.4072     161.0891
     340     162.2066     172.0301
     341    -165.4124     161.1351
     342    -164.0698    -155.5341
     343    -110.6774    -179.9467
     344    -178.0649     156.2776
     345    -148.6076     143.9806
     346    -156.0453     146.1604
     347     -95.5625     138.3022
     348     -62.7059     141.0632
     349     -92.6216     146.7607
     350    -158.6887     162.2651
     351    -171.0425     147.0679
     352    -168.8560     156.0244
     353    -175.4250     135.5714
     354    -149.9310     152.3651
     355     -92.8650     137.7116
     356     -92.9601     159.2348
     357     -73.0185     144.7917
     358     -67.3875     147.0737
     359     -98.7269     139.4375
     360     -83.5572     132.0456
     361    -165.7839     162.0707
     362    -161.9471     151.5206
     363    -149.9939     166.1914
     364    -164.4499     158.1558
     365     -86.8517    -179.9261
     366    -161.5156     139.6715
     367    -133.4001     124.3516
     368    -167.9021    -163.7991
     369     -65.3019     164.0679
     370     -80.1498     147.2477
     371     -71.2586     150.2059
     372    -109.7848    -171.4841
     373    -137.0245     124.3191
     374    -146.8614     111.3242
     375    -167.7721     125.2579
     376    -175.8441     162.4560
     377    -171.7093     149.7687
     378    -172.4675     176.2806
     379    -161.2176     178.2496
     380    -173.5506     164.3576
     381    -174.6507    -161.5919
     382    -152.7717    -161.1878
     383    -143.6814    -162.1707
     384    -142.6306     176.5989
     385    -159.9656     160.9959
     386    -160.6165     155.6649
     387    -123.4865     173.1846
     388    -162.4351     162.2749
     389     -84.7992    -149.2472
     390    -138.1721    -172.9338
     391    -156.4849    -172.6490
     392    -166.9804     178.8603
     393     -78.6403     176.5700
     394     -77.7904    -174.7942
     395    -103.3531     171.0297
     396    -172.6061     176.3304
     397    -116.5741    -177.4736
     398    -155.6406     165.7886
     399    -172.9927    -166.7343
     400    -158.9541    -175.4556
     401     171.4073    -176.0313
     402    -156.2715    -158.7137
     403    -158.2619    -173.8069
     404    -155.5824    -175.4284
     405    -138.1031    -173.5797
     406     -51.0336     158.8122
     407     -72.1982     151.7757
     408    -141.2531     162.6369
     409    -145.8824     120.8562
     410     -67.5050     167.9431
     411     -90.9415     154.0375
     412     -89.5043    -176.5815
     413     -73.7124     156.1135
     414     -91.6791     155.9052
     415     -89.1827     136.3987
     416     -76.6828     137.0121
     417    -101.7660     153.9116
     418     178.6718     146.0527
     419    -123.6387     174.3442
     420    -153.6074     158.1609
     421    -168.6552     179.1758
     422    -149.2396     174.1874
     423    -161.8924     137.6390
     424     -58.7957     160.9647
     425     -91.2174     156.0577
     426     -68.8923     159.8143
     427     -69.1666    -174.8563
     428     -81.3778     168.0145
     429     -84.1767     173.6480
     430     -89.4097    -178.6305
     431     -82.0573    -145.8565
     432    -168.1501     151.8671
     433    -161.2735    -168.7881
     434    -144.8248     167.2087
     435     -84.4912    -125.0214
     436    -169.5993    -172.6747
     437    -138.7078    -155.0206
     438    -164.6523     173.6767
     439    -136.3706    -166.0402
     440    -138.2088     146.7137
     441     -78.3524    -163.4409
     442     -59.5171     157.4146
     443    -115.1023     131.6614
     444     -86.9618     144.6362
     445     -61.0927     146.9643
     446     -81.5665    -155.3279
     447    -154.9078     164.3587
     448    -160.6468     125.0680
     449     -91.3513     170.8453
     450    -179.8598     162.4165
     451     -76.7915     163.3633
     452     -64.0800     137.0986
     453     -66.4192     152.1836
     454     -99.1283     176.2456
     455    -129.7696    -174.6243
     456    -127.3354     170.2080
     457    -160.0206     169.6509
     458    -168.6291     174.8050
     459    -157.1136    -175.8125
     460     175.8173    -166.4234
     461    -157.9072    -176.3661
     462    -178.3069     170.5911
     463    -154.1418     173.4766
     464    -158.3732     147.9771
     465    -148.2191     134.0106
     466    -148.4700     130.9654
     467    -107.9734     130.8368
     468     -72.5393     159.9383
     469     173.9621     157.3749
     470    -148.3609     138.9506
     471    -170.0884     137.0063
     472    -144.6096    -177.2694
     473    -176.8359     139.9586
     474     156.7546     146.6721
     475    -165.7225     150.2273
     476    -165.8577     140.3691
     477    -160.6352     146.4964
     478    -151.6653     132.4632
     479    -173.3694     150.8326
     480     -83.5411     144.7589
     481    -173.7453     138.8521
     482    -137.3922     148.5371
     483    -179.4878     161.1922
     484    -166.6690     170.8400
     485     -98.7920     154.3226
     486     -79.3723    -179.9429
     487    -172.8003     134.0174
     488    -153.1587     132.8734
     489     -67.2105     155.4276
     490     -58.7827     115.6143
     491     -89.7187     148.8328
     492    -173.3602     143.5062
     493    -159.8274     142.0913
     494     -64.2733     108.7226
     495     -80.5402     130.8553
     496     -70.2153     143.2691
     497     -95.1324     132.7591
     498     -94.0338     171.0914
     499     -66.2634     162.8771
     500     -63.4354     145.1549
     501     -87.5881    -171.6818
     502     -94.1153     167.7257
     503     -83.3053    -179.8832
     504     -79.5433    -179.5309
     505     -57.0806     132.4168
     506     -85.8625    -176.7166
     507    -164.0812     167.3534
     508    -163.1467     170.6041
     509    -148.7321    -149.9176
     510    -126.8520     141.9915
     511    -151.0699     160.0540
     512    -169.5277     150.2869
     513     -96.0165     150.9317
     514     -80.6231     164.0345
     515     -65.3799     151.5071
     516     -83.9531     174.1981
     517     -56.2168     115.6225
     518     -61.0154     128.2374
     519     -75.8017     138.3950
     520     -60.8671     113.5676
     521     -64.5539     148.7470
     522     -70.9233     167.5956
     523     -64.8029     138.4841
     524     -72.7092     148.7916
     525     -79.8407     128.7106
     526     -75.9842     156.0621
     527     -80.4851     159.5959
     528     -62.1470     154.3618
     529     -75.5556     176.0697
     530     -68.5733     173.6180
     531     -54.3891     145.8100
     532     -54.2323     129.6817
     533     -70.8867     147.8077
     534     -60.2972     128.8737
     535     -71.6129     134.4599
     536     -99.7335     150.0932
     537     -73.2382     152.1143
     538     -47.9312     136.0281
     539    -125.9890     171.1152
     540    -151.8973     138.8014
     541     -66.3068     148.9813
     542     -69.2363     140.7079
     543     -73.3592     148.2729
     544     -65.1073     126.6677
     545     -57.9978     142.5921
     546     -69.9626     131.5624
     547     -64.2317     129.8600
     548     -85.8779    -173.9379
     549     -67.9753     149.5619
     550     -91.5378     163.8271
     551     -61.4721     127.1232
     552     -80.0949     148.8180
     553     -76.3328     120.7882
     554     -65.7217     114.5433
     555     -61.4003     146.3839
     556     -78.3265     133.9318
     557     -60.9751     150.7802
     558     -56.6314     145.1253
     559     -75.8413     158.6687
     560     -54.6601     151.6820
     561     -77.8102     141.0860
     562     -57.1775     134.7706
     563     -76.8863     167.9356
     564     -51.9092     158.1419
     565     -82.7502     165.2771
     566     -71.8209     143.6270
     567     -66.6567     170.6952
     568     -69.4587     171.9278
     569     -99.6647     168.7216
     570     -52.4258     159.8288
     571     -75.2850     154.0115
     572     -75.2843     156.3992
     573     -71.2283     152.0728
     574     -63.5319    -178.6903
     575    -144.4016     131.8931
     576     -57.1113     127.8789
     577     -70.0109     139.8356
     578     -78.8948     162.1290
     579     -63.0511     141.1792
     580     -58.8772     151.5353
     581     -57.3196     175.6028
     582     -62.0434     126.2797
     583     -61.9872     136.2389
     584     -49.5480     138.5302
     585    -116.1634     167.7994
     586     -70.1102     143.9787
     587     -54.9406     124.1493
     588     -68.8611     147.2010
     589     -81.2525     160.1400
     590     -54.0006     148.8880
     591     -84.8661     138.2099
     592    -142.4197     130.4208
     593    -140.6252     143.6024
     594    -149.7680     158.6802
     595    -140.3247     159.3960
     596    -148.3841     165.9298
     597    -153.6882     166.6879
     598     -98.2392     148.3485
     599    -117.0747     155.5463
     600    -136.7484    -179.7415
     601    -133.7288     159.2458
     602    -127.2395     151.2155
     603    -144.1670     117.9610
     604    -111.6398     134.5165
     605     -78.1203     113.3377
     606     -59.7639     148.5904
     607     -60.3824     136.4937
     608     -61.2949     144.8329
     609     -74.4887     151.9157
     610    -136.2371     155.5300
     611    -128.6849     172.8398
     612    -140.6682     162.1124
     613    -168.1907     159.7384
     614    -168.5919     162.4817
     615     -97.5709     163.6144
     616    -100.4009     114.0666
     617     -59.0720     138.4524
     618    -111.2398     141.1238
     619     -53.7101     157.0571
     620     -88.1385     137.1105
     621     -61.0462     148.0272
     622     -68.3536     125.2300
     623     -84.6111     162.1886
     624     -92.8134    -179.3157
     625     -82.1912     163.6618
     626    -163.6957     136.2677
     627    -149.1831     179.3106
     628    -164.8347     170.2997
     629    -152.8053     176.6844
     630     176.9585    -164.6961
     631    -162.8055    -168.5218
     632    -162.2611    -173.5053
     633    -156.4489     177.8455
     634    -166.5652     157.6236
     635    -177.7229    -175.5185
