#Frame            phi          psi
     559     -75.9410     154.4396
     560     -64.0693     146.8488
     561     -84.0268     172.4550
     562    -143.1708    -154.9470
     563     -62.4566     176.3553
     564     -73.8306     173.3709
     565     -80.4355     166.4835
     566     -71.0649     163.3212
     567     -67.7242     173.8199
     568     -69.3169     163.6444
     569     -66.1386     167.4989
     570     -70.5546     151.6780
     571    -139.7443     172.7141
     572     -76.3464     158.5318
     573     -56.8128     135.1952
     574     -70.6318     149.8960
     575     -64.5639     137.6766
     576     -86.9895     152.7640
     577     -76.7598     141.4273
     578     -68.4359     177.1506
     579     -70.0923     157.0064
     580     -75.3601     172.1331
     581     -80.4487     162.6123
     582     -85.0572     165.4663
     583    -101.4882     148.4526
     584    -163.2672     164.0097
     585    -159.6986     150.6963
     586    -154.6668     153.1343
     587    -154.7889     151.3751
     588    -146.8576     149.8694
     589     -84.7096     142.5533
     590    -106.0194     145.3031
     591     -66.0785     153.9907
     592     -67.8449     151.0753
     593     -78.9930     158.1059
     594    -106.5728     145.3053
     595     -86.6978     148.5670
     596     -61.1726     148.4698
     597     -75.8288     155.8683
     598     -72.5363     146.5582
     599     -65.7787     173.6918
     600     -64.5207     150.9282
     601     -67.2696     162.4186
     602     -71.2575     140.8414
     603     -68.9784     155.9366
     604     -83.0242     142.2011
     605     -70.9665     139.5721
     606     -81.6265     166.6736
     607     -77.5575     159.8316
     608     -52.7263     141.9049
     609     -64.3466     158.1605
     610     -89.5196     160.1740
     611     -61.5951     151.8336
     612     -59.3940     158.1535
     613     -60.1181     149.2172
     614     -84.0071     155.3221
     615     -82.8433     153.5255
     616     -63.8799     162.6189
     617     -58.4912     145.0198
     618    -158.3901     144.6931
     619    -156.8116     153.8968
     620    -138.0537    -176.0836
     621     -93.1919     159.2497
     622     -76.9165     142.5601
     623     -75.1801     131.7844
     624     -77.0001     132.7342
     625     -56.2953     119.7433
     626     -69.9991     155.4165
     627     -23.1022     102.1686
     628    -111.7470     135.3777
     629     -89.8194     142.2808
     630    -147.5737      89.2413
     631    -145.8396     158.4728
     632    -153.4058     126.1316
     633    -124.3502     136.4930
     634     -81.5034     165.0386
     635     -97.6796     160.5622
     636     -53.5464     143.4451
     637     -66.6643     166.9822
     638     -64.0135     142.1828
     639     -44.4076     132.4622
     640     -55.8531     127.8027
     641     -57.1152     127.6400
     642     -81.7883     158.7333
     643     -59.5002     147.3742
     644     -64.5853     154.8461
     645     -59.0974     142.0952
     646     -70.9822     165.8408
     647     -55.6678     148.8544
     648     -70.5135     145.6183
     649     -69.7033     131.7546
     650     -42.6543     139.1048
     651    -160.8609     144.8339
     652    -140.1400     134.4371
     653    -150.0340      29.3432
     654    -144.2549     135.9536
     655     -64.7304     156.9600
     656     -80.2001     158.6902
     657     -77.7054     160.8562
     658     -71.6384     165.7375
     659     -54.9192     143.7111
     660     -65.2526     164.6934
     661     -98.2854     102.4877
     662     -50.1013     133.8623
     663     -47.9076     134.2664
     664     -60.2382     150.8488
     665     -68.5153     136.8265
     666    -113.6058    -173.1134
     667     -66.3431     143.4460
     668     -61.5236     133.7691
     669     -69.3070     144.4462
     670     -66.3424     149.8043
     671     -83.2192     160.7236
     672     -81.1008     160.1259
     673    -138.5405     174.5148
     674    -130.0039     149.5443
     675     -86.8025     169.8251
     676     -60.9441     163.0593
     677     -56.4418     141.8117
     678     -72.2135     148.1722
     679     -60.3691     158.0972
     680     -61.2796     147.2476
     681     -62.8010     151.2265
     682     -54.3156     137.9550
     683     -66.5187     148.2495
     684     -56.1350     145.4148
     685     -64.2904     146.9100
     686     -62.0188     147.1029
     687     -58.3840     137.4440
     688     -59.0156     142.6418
     689     -53.1516     145.7628
     690     -58.6922     176.9956
     691    -102.6581     169.9753
     692     -94.8708     132.6241
     693    -104.7113      80.5084
     694     -90.7130     123.6689
     695    -107.1351     146.4245
     696     -51.6828     141.3754
     697     -72.0254     174.6522
     698     -60.3450     153.3567
     699     -76.3813     150.0453
     700     -51.6872     140.3038
     701     -66.9009     131.4491
     702     -64.4928     131.3558
     703     -52.9244     131.1798
     704     -69.1314      51.6340
     705     -65.6440      77.7012
     706     -58.5881     140.3110
     707     -70.5782     147.7844
     708     -72.0264     132.9429
     709     -42.9677     145.2552
     710     -58.9807     155.8048
     711     -68.0931     159.0204
     712    -104.0109     157.6040
     713     -82.9669     158.7299
     714     -78.6478     174.3284
     715     -63.0404     157.2783
     716     -57.2867     148.8267
     717     -72.7410     148.6828
     718     -67.6263     145.6844
     719     -60.6592     156.5100
     720     -87.0874     157.8733
     721     -78.8646     118.7939
     722     -75.7971     155.9043
     723     -55.7283     119.4496
     724     -75.8561     120.9239
     725     -51.6618     122.1727
     726     -58.1392     120.7621
     727     -64.3082     145.2653
     728     -51.8169     151.8250
     729     -70.8133     163.1823
     730     -66.2564     147.3066
     731     -20.4381     147.9844
     732     -88.7924     132.6813
     733     -71.1579     139.8563
     734     -60.5578     142.4986
     735     -69.8395     157.4780
     736     -69.1663     169.5493
     737     -75.2594     152.9514
     738     -53.8993     126.2604
     739     -84.3770     126.6672
     740     -63.7221     151.6302
     741     -59.8191     141.0340
     742     -56.9276     153.4603
     743     -87.6967     170.5125
     744     -70.2510     167.8461
     745     -63.1626     150.6884
     746     -70.6314     126.2873
     747     -83.8961     160.3471
     748     -88.5263     104.5981
     749     -70.2060     123.3750
     750    -148.1116     138.1304
     751     -86.6912     149.7090
     752     -73.4550     157.2110
     753     -64.9129     148.5451
     754     -66.3556     145.8010
     755    -122.1432     148.0789
     756     -67.0568     175.4013
     757     -72.6511     164.4491
     758     -36.6040     120.6919
     759     -79.3341     157.7758
     760     -62.6799     162.2062
     761     -95.7568     137.6158
     762     -60.4635     135.6649
     763     -81.8015     160.7286
     764     -76.8626     163.0099
     765     -79.8348     151.8879
     766     -85.3297     138.5807
     767     -90.9298     168.2687
     768     -71.6987     144.1879
     769     -71.4631     158.2843
     770     -55.8777     141.0378
     771     -69.5930     173.7507
     772     -79.2765     164.0973
     773    -100.2438     167.1985
     774     -64.9131     138.0375
     775     -53.1499     163.1405
     776     -88.6471     161.7175
     777    -113.3429    -168.5091
     778     -80.1410     175.2547
     779     -65.9683     163.0473
     780     -83.4124     143.0183
     781    -143.0304     177.1211
     782     -72.0729     167.7637
     783     -91.0773     161.8152
     784     -68.3363     163.6975
     785     -67.0508     153.3143
     786     -46.5184     136.0802
     787     -52.2428     141.6442
     788     -71.7696     128.7422
     789     -96.6523     133.7367
     790     -64.1730     138.4198
     791     -67.6271     136.9074
     792     -59.1255     133.6495
     793     -64.4626     145.7309
     794     -60.9621     146.8094
     795     -68.9702     157.1528
     796     -78.3718     147.0085
     797    -123.4469     150.3538
     798     -54.1909     143.3020
     799     -68.9433     162.7507
     800     -77.7472     155.3164
     801     -57.9594     163.3089
     802     -78.2969     165.5398
     803     -67.7286     155.0630
     804     -66.5855     166.5403
     805     -64.6208     146.7022
     806     -71.3041     133.9742
     807     -80.8999      91.1628
     808     -74.8773     158.7150
     809     -63.1682     145.4762
     810    -111.6835     139.3661
     811    -120.0516     141.4356
     812     -65.5816     135.8027
     813     -62.9028     158.8068
     814     -72.0830     131.9585
     815     -67.9223     148.2849
     816     -45.1598     120.0977
     817     -55.0729     151.4040
     818     -69.1366     157.3121
     819     -56.2195     150.0016
     820     -77.8852     142.3085
     821     -59.1728     141.3223
     822     -50.9803     142.9367
     823     -60.1084     163.4698
     824     -27.8917     120.4605
     825     -74.8076     154.7050
     826     -77.0844     122.4456
     827     -71.3345     127.7549
     828     -56.7303     139.0657
     829     -67.6738     152.3218
     830     -68.5170     144.6284
     831    -106.9652     159.5989
     832     -58.4998     151.9072
     833     -72.7716    -176.7494
     834     -63.4060     141.1064
     835     -90.4288     122.9635
     836     -67.9116     166.3092
     837     -90.7335     173.0291
     838     -56.9299     142.6997
     839     -83.1955     161.2181
     840     -74.0872     126.7568
     841     -65.4739     165.8822
     842     -67.3704     155.5245
     843     -59.9029     152.1950
     844    -162.0045     143.2264
     845    -152.0225     132.0835
     846    -140.0556     132.7304
     847    -149.8272     157.9462
     848    -157.6445     155.4512
     849    -153.4768     148.0532
