#Frame             d1           d2
     725      13.6553      11.7174
     726      13.9587      12.3440
     727      10.8016      11.7819
     728      11.0638      11.5201
     729       9.7339      12.1332
     730       9.8305      12.0660
     731      10.4242      11.8245
     732       9.7020      12.7932
     733       9.2115      12.6025
     734      10.6211      12.0662
     735      10.0113      12.4178
     736       9.1555      12.0565
     737      10.8547      12.0099
     738      10.0316      12.4475
     739      11.4707      11.8772
     740      10.6186      12.2925
     741      12.3805      12.4437
     742      12.7660      12.3234
     743      10.7366      12.4404
     744      10.4550      12.9964
     745      10.3008      12.2959
     746      12.9984      13.2841
     747      13.4126      11.8945
     748      12.1381      12.4597
     749      11.8652      12.0927
     750      10.8056      11.0429
     751      11.4753      10.8730
     752      11.9746      11.5679
     753      12.2963      12.0771
     754      12.9636      12.4094
     755       8.7953      12.0400
     756       7.6775      12.5531
     757       7.7641      12.9767
     758       8.3147      10.8042
     759       8.7526       9.3029
     760       7.9918       9.4081
     761       7.7333       8.3466
     762       6.8978      11.4428
     763       7.7827      10.3148
     764       8.3901      10.7016
     765       9.8281      11.3925
     766       9.9143      10.8699
     767       9.5394      10.9790
     768       9.7831      11.6141
     769      11.3287      11.8921
     770       9.8087      13.0746
     771      10.2920      13.4077
     772       9.8409      13.3393
     773       9.0119      12.1778
     774       8.6601      12.5977
     775       8.8671      12.8349
     776       8.1871      11.9015
     777       8.6244      10.8005
     778       9.0395      11.9092
     779       8.3953      10.5121
     780       9.9339      11.4175
     781      10.7213      11.3098
     782       9.6037      10.4699
     783      10.3965      11.7797
     784       9.7052      12.0098
     785       9.1589      12.9584
     786       8.5378      10.8096
     787       9.3088      11.9217
     788       9.2287      13.7315
     789       9.0503      13.6259
     790       9.0761      13.8249
     791       8.3401      13.4277
     792       8.4765      13.7998
     793       8.8551      13.1555
     794       8.7068      13.6800
     795       8.5030      13.6416
     796       8.2033      13.4493
     797       7.9064      13.2432
     798       7.8798      13.7478
     799       7.8904      13.5152
     800       8.2178      13.8149
     801       9.7314      13.6453
     802       8.2154      13.0181
     803       8.3780      11.7532
     804       9.2491      11.7431
     805       8.4320      13.0779
     806       9.3399      12.3750
     807       9.9806      13.8949
     808      10.7730      12.5273
     809       9.5591      12.8384
     810       9.6477      12.9296
     811      10.5522      12.8932
     812      11.0631      12.8693
     813      10.5582      12.5594
     814      12.8997      14.0865
     815      13.7390      13.1303
     816      12.4598      13.0609
     817      10.4460      13.5492
     818      11.8632      13.2461
     819       9.8148      12.8352
     820       9.7476      13.4101
     821      10.8061      13.5951
     822       9.0550      13.3672
     823       9.3587      13.5467
     824      10.6640      13.5859
     825      11.4875      13.0306
     826      11.2038      13.3533
     827      11.1825      13.4330
     828       8.8232      13.4417
     829       9.7558      13.6463
     830       9.4001      12.4749
     831       9.0064      12.7728
     832       9.5360      12.5308
     833       9.4416      11.9310
     834       9.3693      12.0372
     835       8.9557      13.2738
     836       9.0832      13.1461
     837       9.8483      12.4451
     838       8.9747      12.7858
     839       9.1629      12.8255
     840       9.3106      12.3709
     841       7.8075      12.6154
     842       7.9745      12.8650
     843       9.6436      12.3027
     844       9.1856      13.7308
     845       9.2674      13.1021
     846       7.8862      13.7197
     847       8.1208      13.4569
     848       8.8193      13.0506
     849       8.5092      12.6994
     850       9.2093      12.8478
     851       8.9554      13.9163
     852       8.6767      13.0379
     853       8.9669      12.6011
     854       9.0075      13.7528
     855       8.8342      13.9243
     856       8.8380      14.1810
     857       8.3598      13.1213
     858       8.9770      13.9495
     859       8.5153      13.5456
     860       7.7178      13.7222
     861       8.6589      13.7924
     862       7.7950      14.3348
     863       8.8314      13.6925
     864       8.9474      13.8274
     865      10.6715      13.5693
     866       8.5741      12.4712
     867       7.4020      11.6681
     868      10.2656      13.4406
     869       8.2231      12.8002
     870       6.9618      13.3634
     871       6.2899      13.8423
     872       6.5180      13.8824
     873       7.9391      13.6645
     874       8.2454      13.3163
     875       7.9117      13.2992
     876       8.6508      13.5291
     877       9.6005      13.7822
     878       9.0610      13.5363
     879       8.9178      13.1433
     880       8.6237      13.3860
     881       8.1131      13.4763
     882       8.4894      12.9077
     883       8.9016      12.5318
     884       8.3702      12.5290
     885       8.9521      11.5130
     886       7.8718      11.4344
     887       8.7152      11.4742
     888       7.8269      11.7816
     889       8.2967      12.0039
     890       7.7085      13.5556
     891       9.8806      12.8309
     892       9.3195      13.5377
     893       8.6017      13.2900
     894       8.2955      13.0288
     895       8.8170      12.7598
     896       9.1692      12.7658
     897       9.6348      12.9236
     898       8.2192      12.2164
     899       7.4376      13.6113
     900       8.8029      12.2672
     901       8.1603      12.5576
     902       8.5445      12.3839
     903       8.6702      12.7141
     904       8.4107      11.8028
     905       8.1726      12.5143
     906       7.6333      13.0773
     907       9.0111      12.8058
     908       7.7008      13.2672
     909       9.3152      12.8235
     910      11.0713      12.8858
     911      11.4938      12.3044
     912      11.1136      12.4927
     913      11.4797      11.7384
     914      11.0096      12.7004
     915      11.2160      11.7466
     916       8.4236      11.9755
     917       8.4634      12.8382
     918       9.2816      12.5888
     919      10.1766      12.3660
     920      10.3135      11.6843
     921      10.3019      12.0822
     922       9.4363      12.7786
     923       9.7851      12.2738
     924       9.0840      12.8695
     925       9.8644      11.7052
     926       9.5959      12.4967
     927      10.2252      12.0746
     928      10.9772      12.1478
     929      14.0402      11.4846
     930      13.2096      12.1495
     931      12.2752      12.4052
     932      13.0275      12.4028
     933      11.7889      12.6621
     934      11.0420      12.6567
     935       9.3208      12.4450
     936       9.1886      11.7871
     937       9.6130      12.6547
     938       8.9020      11.5098
     939      10.4028      11.6889
     940       8.8619      11.2669
     941      10.6688      12.0329
     942       9.3144      12.7577
     943      10.2722      12.2898
     944      12.1500      12.5992
     945      11.8222      13.0166
     946      10.0788      12.5712
     947      10.6416      13.4201
     948       8.5072      13.6390
     949      11.0147      12.8150
     950      10.1485      12.4669
     951      11.0384      12.1905
     952       9.7245      12.6793
     953       9.6258      14.2773
     954       9.8661      12.7136
     955       9.7998      12.2679
